gene_id	gene_name	entrez_id	desc	tx_names	is_rbp	self_rbp	is_cancer_gene	uorf_tx_number	all_tx_number	max_uorf_kozak_score	max_main_kozak_score	diff_score	deltaC_smg6	deltaC_upf1	deltaX_smg6	deltaX_upf1	delta_KD	nmd_gene_control_tpm	nmd_gene_xrn1_tpm	nmd_gene_smg6_tpm	nmd_gene_upf1_tpm	nmd_uorf_tx_control_tpm	nmd_uorf_tx_xrn1_tpm	nmd_uorf_tx_smg6_tpm	nmd_uorf_tx_upf1_tpm	nmd_frac_control	nmd_frac_xrn1	nmd_frac_smg6	nmd_frac_upf1	kd_gene_control_tpm	kd_gene_knockdown_tpm	kd_uorf_tx_control_tpm	kd_uorf_tx_knockdown_tpm	kd_frac_control	kd_frac_knockdown
ENSG00000099204.14	ABLIM1	3983	actin binding LIM protein 1	ENST00000369266.3, ENST00000392952.3, ENST00000369252.4	FALSE	FALSE	FALSE	2	3	0.882367926472531	0.870230928323153	0.012136998149378075	0.02484283978237678	0.02484283978237678	0	0	NA	7.401046	6.919012	6.105665	6.71546	7.2171829999999995	6.919012	6.105665	6.71546	0.9751571602176232	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000165669.9	FAM204A	63877	family with sequence similarity 204 member A	ENST00000369183.4, ENST00000369172.4	FALSE	FALSE	FALSE	1	2	0.913462984804854	0.905663773503058	0.00779921130179595	-0.04023690898441468	-0.025532459165087312	0.0012410462801466793	0.015945496099474044	NA	219.51504	272.067856	353.23064999999997	418.313741	53.985686	55.625266	72.657671	92.195991	0.24593160450418342	0.20445364923962206	0.20569469551976874	0.2203991453390961	NA	NA	NA	NA	NA	NA
ENSG00000151923.13	TIAL1	7073	TIA1 cytotoxic granule associated RNA binding protein like 1	ENST00000369092.4	TRUE	TRUE	FALSE	1	1	0.714735104696755	0.90386167819757	-0.18912657350081497	0	0	0	0	0	10.217369	9.053523	14.879166	17.398282	10.217369	9.053523	14.879166	17.398282	1	1	1	1	44.08931	20.933556	44.08931	20.933556	1	1
ENSG00000066468.16	FGFR2	2263	fibroblast growth factor receptor 2	ENST00000369061.4, ENST00000357555.5, ENST00000358487.5, ENST00000356226.4, ENST00000369060.4, ENST00000457416.2	FALSE	FALSE	TRUE	3	6	0.703226359931665	0.973861974469637	-0.2706356145379719	0.021163290852560107	0.015281999377907661	0.03227601423267921	0.026394722758026762	NA	8.428789	8.171002	12.440112	9.705898000000001	0.305123	0.204989	0.713607	0.49968	0.036200099444890596	0.025087376064771495	0.0573633902974507	0.05148209882279826	NA	NA	NA	NA	NA	NA
ENSG00000065154.7	OAT	4942	ornithine aminotransferase	ENST00000539214.1, ENST00000368845.5	FALSE	FALSE	FALSE	1	2	0.817399104731092	0.919024995017688	-0.10162589028659597	0.0010214169095735248	0.01784685536983366	-0.025741270519311077	-0.008915832059050943	NA	955.1019140000001	739.048012	558.995782	529.167179	270.792699	229.315509	159.058742	159.47467	0.28352230796597483	0.31028499539485943	0.28454372487554835	0.3013691633358085	NA	NA	NA	NA	NA	NA
ENSG00000175029.12	CTBP2	1488	C-terminal binding protein 2	ENST00000337195.5, ENST00000309035.6, ENST00000531469.1, ENST00000494626.2, ENST00000411419.2	FALSE	FALSE	FALSE	4	5	0.91369660893416	0.898024203765016	0.015672405169144032	0	-9.504231177039912e-4	0	-9.504231177039912e-4	NA	24.159167	16.514601	15.144273	20.622394	24.159167	16.514601	15.144273	20.602794	1	1	1	0.999049576882296	NA	NA	NA	NA	NA	NA
ENSG00000177600.4	RPLP2	6181	ribosomal protein lateral stalk subunit P2	ENST00000321153.4, ENST00000530797.1	FALSE	FALSE	FALSE	2	2	0.669894432116018	0.904981546719382	-0.23508711460336407	0	0	0	0	NA	681.9870249999999	672.254057	646.487324	632.494031	681.9870249999999	672.254057	646.487324	632.494031	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000167325.10	RRM1	6240	ribonucleotide reductase catalytic subunit M1	ENST00000300738.5, ENST00000423050.2, ENST00000537197.1	FALSE	FALSE	FALSE	2	3	0.65901503597931	0.90080645034403	-0.24179141436471996	0.019490287554106478	0.031108558770746253	0.028726093786673124	0.0403443650033129	NA	264.01631399999997	194.622974	236.16305799999998	231.630112	79.822934	57.044988000000004	76.00464099999999	77.23693899999999	0.30234091519056666	0.293105108958	0.32183120274467314	0.3334494739613129	NA	NA	NA	NA	NA	NA
ENSG00000166333.9	ILK	3611	integrin linked kinase	ENST00000299421.4, ENST00000537806.1, ENST00000396751.2	FALSE	FALSE	FALSE	1	3	0.910097625361934	0.911518544930909	-0.0014209195689750542	0.029240924068098417	0.09015393338324984	-0.051511031867774615	0.009401977447376808	NA	25.035014	21.476495	31.148618	40.195507	18.749785	17.818928	24.239337	33.727905	0.7489424611466164	0.8296944170824895	0.7781833852147149	0.8390963945298663	NA	NA	NA	NA	NA	NA
ENSG00000205339.5	IPO7	10527	importin 7	ENST00000379719.3	FALSE	FALSE	FALSE	1	1	0.688191982370767	0.947949401651692	-0.259757419280925	0	0	0	0	NA	34.082394	31.528525	48.37047	50.641417	34.082394	31.528525	48.37047	50.641417	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000148926.5	ADM	133	adrenomedullin	ENST00000278175.5, ENST00000528655.1, ENST00000525063.1	FALSE	FALSE	FALSE	1	3	0.618124133627891	0.926998324294934	-0.308874190667043	-0.04650511288058219	-0.04244499106294064	0	0.0040601218176415516	NA	8.192153	12.99826	11.729588	12.869072000000001	0.380977	0	0	0.05225	0.04650511288058219	0	0	0.0040601218176415516	NA	NA	NA	NA	NA	NA
ENSG00000198730.3	CTR9	9646	CTR9 homolog, Paf1/RNA polymerase II complex component	ENST00000361367.2	FALSE	FALSE	FALSE	1	1	0.46366775354037	0.918815799211525	-0.455148045671155	0	0	0	0	NA	1.524735	2.203226	2.9061	1.757641	1.524735	2.203226	2.9061	1.757641	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000133794.13	ARNTL	406	aryl hydrocarbon receptor nuclear translocator like	ENST00000396441.3, ENST00000389707.4, ENST00000401424.1, ENST00000361003.4, ENST00000403510.3	FALSE	FALSE	FALSE	5	5	0.816003108929349	0.860718829992321	-0.04471572106297195	0	0	0	0	NA	1.970768	2.889571	3.7875170000000002	4.946744	1.970768	2.889571	3.7875170000000002	4.946744	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000197601.8	FAR1	84188	fatty acyl-CoA reductase 1	ENST00000354817.3	FALSE	FALSE	FALSE	1	1	0.633472324742916	0.933571579622294	-0.30009925487937794	0	0	0	0	NA	26.832555	21.503721	36.746367	35.796874	26.832555	21.503721	36.746367	35.796874	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000110696.5	C11orf58	10944	chromosome 11 open reading frame 58	ENST00000228136.4, ENST00000422258.2	FALSE	FALSE	FALSE	1	2	0.695370469714385	0.933684854467459	-0.23831438475307398	0.0033174203056076657	9.635548726585341e-4	7.399566841596039e-4	-0.0016139087487895276	NA	436.76913	340.976097	436.067846	446.831614	431.141591	337.461654	431.895963	441.504972	0.9871155294331355	0.9896929930545836	0.9904329497387432	0.988079084305794	NA	NA	NA	NA	NA	NA
ENSG00000152219.4	ARL14EP	120534	ADP ribosylation factor like GTPase 14 effector protein	ENST00000282032.3	FALSE	FALSE	FALSE	1	1	0.882347386359019	0.888557275625803	-0.006209889266784008	0	0	0	0	NA	29.609901	30.415807	38.642326	39.597384	29.609901	30.415807	38.642326	39.597384	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000176148.11	TCP11L1	55346	t-complex 11 like 1	ENST00000334274.4, ENST00000432887.1, ENST00000531632.2, ENST00000324357.9	FALSE	FALSE	FALSE	1	4	0.844270053790865	0.862141100629003	-0.017871046838138005	-0.00468532090218985	-0.0058074640316440815	0.004119278438476159	0.0029971353090219276	NA	136.271829	187.701898	171.705062	213.28415999999999	4.092002	3.983716	4.351506	5.165906	0.03002823129349794	0.02122363195283193	0.02534291039130809	0.02422076726185386	NA	NA	NA	NA	NA	NA
ENSG00000135372.4	NAT10	55226	N-acetyltransferase 10	ENST00000257829.3, ENST00000531159.2	TRUE	FALSE	FALSE	1	2	0.803668189286177	0.916370538166922	-0.11270234888074504	0.028021480610687766	-0.010250234174368655	0.06859791209707544	0.03032619731201902	NA	35.820427	36.243918	40.207277	46.776416	29.194806	28.069316	33.896898	37.644822	0.8150323277832505	0.7744558962968628	0.8430538083939383	0.8047820936088819	NA	NA	NA	NA	NA	NA
ENSG00000149084.7	HSD17B12	51144	hydroxysteroid 17-beta dehydrogenase 12	ENST00000278353.4	FALSE	FALSE	FALSE	1	1	0.675439195423263	0.945034461846511	-0.26959526642324794	0	0	0	0	NA	5.730627	8.720745	6.540082	7.582216	5.730627	8.720745	6.540082	7.582216	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000166199.8	ALKBH3	221120	alkB homolog 3, alpha-ketoglutaratedependent dioxygenase	ENST00000302708.4, ENST00000378840.4	FALSE	FALSE	FALSE	2	2	0.669010346919134	0.976190102332481	-0.3071797554133471	0	0	0	0	NA	11.22501	16.986264	24.045467	40.861581	11.22501	16.986264	24.045467	40.861581	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000149179.9	C11orf49	79096	chromosome 11 open reading frame 49	ENST00000536126.1, ENST00000543718.1	FALSE	FALSE	FALSE	1	2	0.734310870053504	0.932082325468624	-0.19777145541511998	0.7768329399303174	0.22048975909703675	0	-0.5563431808332806	NA	33.435602	6.958541	10.266849	32.280579	7.461725	6.958541	10.266849	14.321499	0.2231670600696826	1	1	0.44365681916671934	NA	NA	NA	NA	NA	NA
ENSG00000134574.7	DDB2	1643	damage specific DNA binding protein 2	ENST00000256996.4	FALSE	FALSE	TRUE	1	1	0.895637377484824	0.960898301018393	-0.06526092353356905	0	0	0	0	NA	28.183814	23.241889	38.792684	37.849363	28.183814	23.241889	38.792684	37.849363	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000172409.5	CLP1	10978	cleavage and polyadenylation factor I subunit 1	ENST00000533682.1, ENST00000525602.1	FALSE	FALSE	TRUE	2	2	0.613587932941091	0.936072689927994	-0.32248475698690293	0	0	0	0	NA	14.291815	8.680908	11.162602	10.746801000000001	14.291815	8.680908	11.162602	10.746801000000001	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000156599.6	ZDHHC5	25921	zinc finger DHHC-type containing 5	ENST00000527985.1, ENST00000287169.3	FALSE	FALSE	FALSE	1	2	0.947657344837541	0.937395158731834	0.01026218610570706	0.07045105179944844	-0.05235013126050503	0.0015895981753331068	-0.12121158488462036	NA	3.4188400000000003	2.508474	5.041868	6.872222	3.057945	2.416415	4.86485	5.787024	0.8944393419990405	0.9633007956231558	0.964890393798489	0.8420892107385355	NA	NA	NA	NA	NA	NA
ENSG00000198561.8	CTNND1	1500	catenin delta 1	ENST00000360682.6, ENST00000358694.6, ENST00000361332.4, ENST00000415361.2, ENST00000426142.2, ENST00000428599.2, ENST00000525902.1, ENST00000526357.1, ENST00000532245.1, ENST00000532463.1, ENST00000534579.1	FALSE	FALSE	TRUE	11	11	0.707807873650158	0.925685476430474	-0.2178776027803161	0	0	0	0	NA	15.832178	13.064269	19.645221	19.073451	15.832178	13.064269	19.645221	19.073451	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000166900.10	STX3	6809	syntaxin 3	ENST00000337979.4, ENST00000437946.2	FALSE	FALSE	FALSE	1	2	0.909800435284392	0.915655619509988	-0.005855184225595944	-0.005067837995766378	0	0.020065246256305458	0.025133084252071836	NA	8.223807	7.312473000000001	16.952594	16.349741	8.223807	7.128688	16.866681	16.349741	1	0.9748669157479282	0.9949321620042336	1	NA	NA	NA	NA	NA	NA
ENSG00000110108.5	TMEM109	79073	transmembrane protein 109	ENST00000227525.3, ENST00000536171.1	FALSE	FALSE	FALSE	1	2	0.656589429273251	0.937156326013701	-0.28056689674045	0.15283105637901145	0.333685382135855	-0.05558332328099691	0.12527100247584666	NA	7.193372999999999	8.352752	8.438706	8.138788	2.786185	4.976077	4.558232	5.868164	0.387326640784511	0.5957410204445194	0.5401576971635225	0.721012022920366	NA	NA	NA	NA	NA	NA
ENSG00000133318.9	RTN3	10313	reticulon 3	ENST00000356000.3, ENST00000377819.5, ENST00000537981.1	FALSE	FALSE	FALSE	3	3	0.652618546320316	0.966887071042016	-0.31426852472169997	0	0	0	0	NA	13.483828	10.828043000000001	7.981050000000001	10.626556	13.483828	10.828043000000001	7.981050000000001	10.626556	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000176340.3	COX8A	1351	cytochrome c oxidase subunit 8A	ENST00000314133.3	FALSE	FALSE	FALSE	1	1	0.658230754160257	0.921374061218088	-0.26314330705783096	0	0	0	0	NA	241.321691	208.792705	191.510145	200.468686	241.321691	208.792705	191.510145	200.468686	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000149809.10	TM7SF2	7108	transmembrane 7 superfamily member 2	ENST00000279263.7, ENST00000540748.1, ENST00000345348.5	FALSE	FALSE	FALSE	3	3	0.926854348477523	0.970490869609257	-0.043636521131733996	0	0	0	0	NA	2.272257	0.672213	5.655177	3.9093139999999997	2.272257	0.672213	5.655177	3.9093139999999997	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000014138.4	POLA2	23649	DNA polymerase alpha 2, accessory subunit	ENST00000265465.3, ENST00000541089.1	FALSE	FALSE	FALSE	2	2	0.66226981912491	0.947172975188067	-0.28490315606315697	0	0	0	0	NA	17.306575	16.091888	23.975613000000003	24.75278	17.306575	16.091888	23.975613000000003	24.75278	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000175334.3	BANF1	8815	barrier to autointegration factor 1	ENST00000312175.2, ENST00000445560.2, ENST00000533166.1, ENST00000527348.1	FALSE	FALSE	FALSE	2	4	0.852691201446469	0.921503115627481	-0.06881191418101196	0.022148946479097487	0.020370446191286473	0.0035794672270500483	0.0018009669392390348	NA	47.975555	40.365225	39.366147999999995	41.968506000000005	46.912947	40.220739	39.366147999999995	41.893865000000005	0.9778510535209025	0.99642053277295	1	0.998221499712189	NA	NA	NA	NA	NA	NA
ENSG00000167792.7	NDUFV1	4723	NADH:ubiquinone oxidoreductase core subunit V1	ENST00000322776.6	FALSE	FALSE	FALSE	1	1	0.866366546680716	0.943982819839733	-0.07761627315901698	0	0	0	0	NA	12.72284	11.627516	9.457343	16.559947	12.72284	11.627516	9.457343	16.559947	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000110075.10	PPP6R3	55291	protein phosphatase 6 regulatory subunit 3	ENST00000393799.2, ENST00000393800.2, ENST00000524904.1, ENST00000393801.3, ENST00000265636.5	FALSE	FALSE	FALSE	5	5	0.816441462302846	0.92372529992915	-0.107283837626304	0	0	0	0	NA	21.928415	14.321463999999999	17.715343	28.99216	21.928415	14.321463999999999	17.715343	28.99216	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000085733.11	CTTN	2017	cortactin	ENST00000346329.3, ENST00000301843.8, ENST00000538675.1	FALSE	FALSE	FALSE	2	3	0.871422172634833	0.877635830942864	-0.006213658308031	-0.0018082336514286812	0.013329346063135072	-0.04334904263724548	-0.02821146292268173	NA	52.962931	36.475414	43.723134	72.422228	50.762808	36.475414	41.827778	70.379091	0.9584591910141832	1	0.9566509573627545	0.9717885370773183	NA	NA	NA	NA	NA	NA
ENSG00000165458.9	INPPL1	3636	inositol polyphosphate phosphatase like 1	ENST00000298229.2, ENST00000541756.1, ENST00000538751.1	FALSE	FALSE	FALSE	2	3	0.682821895858835	0.959986477750322	-0.27716458189148696	-0.3827330546319625	0	-0.3827330546319625	0	NA	1.879756	1.870252	3.274951	3.166862	1.879756	1.870252	2.021519	3.166862	1	1	0.6172669453680375	1	NA	NA	NA	NA	NA	NA
ENSG00000149257.9	SERPINH1	871	serpin family H member 1	ENST00000358171.3, ENST00000524558.1	TRUE	FALSE	FALSE	1	2	0.643350178993834	0.917658869001557	-0.27430869000772307	-0.002293985612465632	-0.011781908044524614	-0.032753224244277956	-0.04224114667633694	NA	1.640389	1.618309	2.452125	1.7676129999999999	1.590424	1.618309	2.37181	1.692947	0.9695407613681877	1	0.967246775755722	0.9577588533236631	NA	NA	NA	NA	NA	NA
ENSG00000165494.6	PCF11	51585	PCF11 cleavage and polyadenylation factor subunit	ENST00000298281.4	TRUE	FALSE	FALSE	1	1	0.703844125830248	0.92777411158254	-0.22392998575229195	0	0	0	0	NA	1.687287	1.165079	1.316345	2.411455	1.687287	1.165079	1.316345	2.411455	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000042429.6	MED17	9440	mediator complex subunit 17	ENST00000530819.1	FALSE	FALSE	FALSE	1	1	0.648820248910327	0.933801603233227	-0.28498135432290006	0	0	0	0	NA	2.485664	1.676331	3.025366	3.281585	2.485664	1.676331	3.025366	3.281585	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000166025.13	AMOTL1	154810	angiomotin like 1	ENST00000317829.8, ENST00000433060.2	FALSE	FALSE	FALSE	2	2	0.866732606697243	0.861972187526847	0.004760419170395935	0	0	0	0	NA	5.221639	6.735617	6.721092	10.223633	5.221639	6.735617	6.721092	10.223633	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000166037.6	CEP57	9702	centrosomal protein 57	ENST00000325542.5, ENST00000325486.5	FALSE	FALSE	FALSE	2	2	0.665734110329834	0.944286928487557	-0.27855281815772304	0	0	0	0	NA	13.726322	16.275717	20.979074	19.967896	13.726322	16.275717	20.979074	19.967896	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000110330.4	BIRC2	329	baculoviral IAP repeat containing 2	ENST00000227758.2	FALSE	FALSE	FALSE	1	1	0.655313058922096	0.852892198765162	-0.19757913984306597	0	0	0	0	NA	7.566309	7.113288	7.497826	7.476592	7.566309	7.113288	7.497826	7.476592	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000150776.13	C11orf57	NA	NA	ENST00000420986.2, ENST00000532163.1	FALSE	FALSE	FALSE	1	2	0.891139984088266	0.871449173855372	0.019690810232893985	0.15287926454695588	0.19627745371511307	0.1970533551817944	0.24045154434995158	NA	7.680116999999999	9.286984	12.253438	13.085301000000001	2.978493	3.191422	6.625409	7.643074	0.3878187011994739	0.3436446105646354	0.5406979657464298	0.584096154914587	NA	NA	NA	NA	NA	NA
ENSG00000173456.4	RNF26	79102	ring finger protein 26	ENST00000311413.4	FALSE	FALSE	FALSE	1	1	0.205192778692027	0.924803265936043	-0.719610487244016	0	0	0	0	NA	3.492471	3.737246	3.622634	3.55028	3.492471	3.737246	3.622634	3.55028	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000154144.8	TBRG1	84897	transforming growth factor beta regulator 1	ENST00000441174.3, ENST00000375005.4	FALSE	FALSE	FALSE	1	2	0.859307456549418	0.940798863132925	-0.08149140658350706	0.053726552396928806	0.01685260311946357	0.039932997197047126	0.003059047919581892	NA	8.275635	9.376464	23.885307	34.102066	7.438931	8.557796	22.75367	31.228902	0.8988954926117453	0.912689047811627	0.9526220450086741	0.9157480957312089	NA	NA	NA	NA	NA	NA
ENSG00000149547.10	EI24	9538	EI24 autophagy associated transmembrane protein	ENST00000278903.6	FALSE	FALSE	FALSE	1	1	0.897906594988841	0.935538988208406	-0.03763239321956502	0	0	0	0	NA	38.100306	39.334886	40.832082	34.7783	38.100306	39.334886	40.832082	34.7783	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000023191.12	RNH1	6050	ribonuclease/angiogenin inhibitor 1	ENST00000534797.1, ENST00000397614.1, ENST00000397615.2, ENST00000533410.1, ENST00000438658.2, ENST00000354420.2, ENST00000356187.5	FALSE	FALSE	FALSE	3	7	0.722338865262817	0.954583973531196	-0.23224510826837896	-0.09023228727787014	0.0034605187187120023	-0.12332384460123502	-0.029631038604652882	NA	26.774296	28.710257000000002	25.225333	32.13476	16.351111	18.483473	13.129017	19.735959	0.6107018089289817	0.6437933662523466	0.5204695216511116	0.6141623276476937	NA	NA	NA	NA	NA	NA
ENSG00000110619.12	CARS	NA	NA	ENST00000380525.4, ENST00000397111.5, ENST00000401769.3, ENST00000397114.3	FALSE	FALSE	TRUE	1	4	0.966084726855804	0.966084726855804	0	0	0.237659876765441	0	0.237659876765441	NA	2.018165	16.050687	30.305521	7.424702999999999	0	0	0	1.764554	0	0	0	0.237659876765441	NA	NA	NA	NA	NA	NA
ENSG00000005801.12	ZNF195	7748	zinc finger protein 195	ENST00000354599.6, ENST00000399602.4, ENST00000429541.2, ENST00000526601.1	FALSE	FALSE	FALSE	4	4	0.660450519551072	0.933987439195197	-0.27353691964412497	0	0	0	0	NA	0.74698	3.163298	8.316333	3.215164	0.74698	3.163298	8.316333	3.215164	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000166313.14	APBB1	322	amyloid beta precursor protein binding family B member 1	ENST00000608704.1, ENST00000299402.6, ENST00000311051.3, ENST00000608394.1	FALSE	FALSE	FALSE	1	4	0.892637646814733	0.913038883317279	-0.020401236502545994	-0.1895802353192294	-0.24154283406634053	0.22946225651295857	0.17749965776584745	NA	8.843148	7.535728	9.048108	8.294993	5.30237	1.360648	3.709922	2.970099	0.5996020874014548	0.18055959556926685	0.4100218520822254	0.3580592533351143	NA	NA	NA	NA	NA	NA
ENSG00000184014.3	DENND5A	23258	DENN domain containing 5A	ENST00000328194.3	FALSE	FALSE	FALSE	1	1	0.900259973454914	0.966768809232933	-0.06650883577801892	0	0	0	0	NA	1.229485	1.078935	1.4852	2.809334	1.229485	1.078935	1.4852	2.809334	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000255823.1	MTRNR2L8	100463486	MT-RNR2 like 8	ENST00000536684.1	FALSE	FALSE	FALSE	1	1	0.482964889097229	0.865725893703888	-0.38276100460665896	0	0	0	0	NA	1404.434733	1688.052731	1230.020311	917.786397	1404.434733	1688.052731	1230.020311	917.786397	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000110315.2	RNF141	50862	ring finger protein 141	ENST00000265981.2	FALSE	FALSE	FALSE	1	1	0.914994684842673	0.922805072264818	-0.007810387422145015	0	0	0	0	NA	23.888344	30.757296	38.030285	32.962693	23.888344	30.757296	38.030285	32.962693	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000110321.11	EIF4G2	1982	eukaryotic translation initiation factor 4 gamma 2	ENST00000526148.1, ENST00000525681.1, ENST00000339995.5, ENST00000396525.2	TRUE	FALSE	FALSE	1	4	0.870245057713459	0.733834230886108	0.13641082682735095	0.01825201952919398	0.004412575124415917	0.007539037855190077	-0.006300406549587988	-0.09124735882219442	381.922641	214.730585	239.758018	371.245809	13.757123	10.035152	13.012321	15.010686	0.03602070556482144	0.046733687238825344	0.05427272509401542	0.04043328068923736	297.50557599999996	49.877549	69.027564	7.0214479999999995	0.2320210764721936	0.14077371764999919
ENSG00000129083.8	COPB1	1315	coatomer protein complex subunit beta 1	ENST00000249923.3, ENST00000439561.2	FALSE	FALSE	FALSE	2	2	0.909930706540914	0.938552815007628	-0.02862210846671398	0	0	0	0	NA	21.127198	15.095612	24.853911	28.73095	21.127198	15.095612	24.853911	28.73095	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000110756.13	HPS5	11234	HPS5 biogenesis of lysosomal organelles complex 2 subunit 2	ENST00000396253.3, ENST00000349215.3, ENST00000438420.2	FALSE	FALSE	FALSE	2	3	0.92957778224639	0.900816312581993	0.028761469664396966	-0.04104211023591775	0.014097801252928144	0.06332788153423297	0.11846779302307886	NA	3.990153	6.736459	6.5688070000000005	7.625122	2.66335	3.793372	4.114954	5.197119000000001	0.6674806705407036	0.5631106787705529	0.6264385603047858	0.6815784717936317	NA	NA	NA	NA	NA	NA
ENSG00000129173.8	E2F8	79733	E2F transcription factor 8	ENST00000527884.1, ENST00000250024.4	FALSE	FALSE	FALSE	1	2	0.807838842281403	0.909558891668188	-0.10172004938678503	-2.519392675777443e-4	0.026261237396321774	0.055992794347192065	0.08250597101109158	NA	10.784344	11.29518	13.245686	15.163388	2.268762	1.740935	2.783231	3.588215	0.21037552214580693	0.15413078853103712	0.2101235828782292	0.2366367595421287	NA	NA	NA	NA	NA	NA
ENSG00000007372.16	PAX6	5080	paired box 6	ENST00000419022.1, ENST00000379132.3, ENST00000379107.2, ENST00000241001.8, ENST00000379115.4, ENST00000379111.2, ENST00000379123.5	FALSE	FALSE	FALSE	5	7	0.702602788043864	0.935822488145786	-0.23321970010192195	0.029750868260883356	-0.004399473414574695	0.05621678531190477	0.02206644363644672	NA	19.499813	23.352878	26.108119000000002	22.867846999999998	17.318661	20.122685999999998	23.964534	20.209356999999997	0.888144978621077	0.8616790615700556	0.9178958468819604	0.8837455052065023	NA	NA	NA	NA	NA	NA
ENSG00000176102.7	CSTF3	1479	cleavage stimulation factor subunit 3	ENST00000323959.4, ENST00000438862.2, ENST00000431742.2	TRUE	FALSE	FALSE	3	3	0.58808977152438	0.918199956571797	-0.33011018504741696	0	0	0	0	NA	273.81201799999997	183.001686	157.238777	171.809272	273.81201799999997	183.001686	157.238777	171.809272	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000175104.10	TRAF6	7189	TNF receptor associated factor 6	ENST00000526995.1, ENST00000348124.5	FALSE	FALSE	FALSE	2	2	0.723297160914175	0.867690022943705	-0.14439286202953006	0	0	0	0	NA	1.126685	1.302592	3.267596	2.149793	1.126685	1.302592	3.267596	2.149793	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000110497.10	AMBRA1	55626	autophagy and beclin 1 regulator 1	ENST00000298834.3, ENST00000534300.1, ENST00000458649.2, ENST00000528950.1	FALSE	FALSE	FALSE	2	4	0.829444041994823	0.944912489561192	-0.11546844756636898	0.07199902565728733	-0.15086295400977123	0.4674459709625387	0.24458399129548014	NA	1.650427	1.629899	3.139242	4.497701	1.262456	0.602215	2.627313	2.761876	0.7649268946763473	0.36947994937109596	0.8369259203336347	0.6140639406665761	NA	NA	NA	NA	NA	NA
ENSG00000175216.10	CKAP5	9793	cytoskeleton associated protein 5	ENST00000529230.1, ENST00000312055.5	FALSE	FALSE	FALSE	1	2	0.609245831288725	0.942878027153282	-0.33363219586455695	-0.6238808280528543	-0.8829337363570734	-0.0207429081625633	-0.27979581646678237	NA	13.828369	64.601458	31.383359	184.304114	13.828369	25.637869	11.803883	21.575794	1	0.39686208010970897	0.37611917194714567	0.11706626364292659	NA	NA	NA	NA	NA	NA
ENSG00000165912.11	PACSIN3	29763	protein kinase C and casein kinase substrate in neurons 3	ENST00000298838.6	FALSE	FALSE	FALSE	1	1	0.724807701616552	0.981552546238662	-0.25674484462211	0	0	0	0	NA	3.385208	4.574103	3.947123	1.26539	3.385208	4.574103	3.947123	1.26539	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSG00000134575.5	ACP2	53	acid phosphatase 2, lysosomal	ENST00000256997.3, ENST00000537863.1	FALSE	FALSE	FALSE	1	2	0.910100869598788	0.935349352424357	-0.02524848282556902	0.6536866465649289	0.218569232296067	0.7461091541846492	0.3109917399157874	NA	2.798763	3.78144	2.217059	4.684354000000001	0.969249	0.960073	2.217059	2.64611	0.34631335343507114	0.25389084581535076	1	0.5648825857311381	NA	NA	NA	NA	NA	NA
ENSG00000165916.4	PSMC3	5702	proteasome 26S subunit, ATPase 3	ENST00000298852.3	FALSE	FALSE	FALSE	1	1	0.62850260087725	0.898990196048849	-0.27048759517159904	0	0	0	0	NA	104.559876	81.859485	115.489441	179.490181	104.559876	81.859485	115.489441	179.490181	1	1	1	1	NA	NA	NA	NA	NA	NA
